business,category,sales,date
RetailCorp,online,111.1,23-06-2015
RetailCorp,toys,213.6,04-03-2030
RetailCorp,online,170,20-12-2025
RetailCorp,stationery,196.2,23-10-2020
RetailCorp,toys,178.6,17-07-2032
RetailCorp,online,238.6,02-04-2025
RetailCorp,online,180.5,09-12-2023
RetailCorp,online,175.2,18-09-2021
RetailCorp,beauty,205.2,16-04-2027
RetailCorp,food,181.3,09-09-2022
RetailCorp,electronics,207.3,29-12-2017
RetailCorp,furniture,337.3,09-11-2030
RetailCorp,electronics,315.7,17-07-2017
RetailCorp,toys,192.8,24-05-2016
RetailCorp,beauty,129,20-07-2029
RetailCorp,furniture,255.3,12-09-2025
RetailCorp,electronics,247.8,04-06-2015
RetailCorp,online,213.7,03-06-2024
RetailCorp,food,178.4,15-04-2016
RetailCorp,online,166.8,27-05-2018
RetailCorp,electronics,160.3,20-12-2019
RetailCorp,electronics,186.1,07-06-2017
RetailCorp,stationery,300.8,23-08-2029
RetailCorp,sports,222.3,09-06-2031
RetailCorp,electronics,218.2,03-01-2020
RetailCorp,sports,181.8,24-05-2022
RetailCorp,electronics,36.9,01-03-2020
RetailCorp,furniture,196.1,07-07-2030
RetailCorp,furniture,215,24-03-2026
RetailCorp,furniture,106.6,01-07-2032
RetailCorp,food,242.2,25-07-2023
RetailCorp,food,248.5,08-07-2019
RetailCorp,sports,160,08-09-2033
RetailCorp,online,252.8,24-08-2020
RetailCorp,online,112.3,11-02-2025
RetailCorp,sports,204.5,09-06-2033
RetailCorp,clothing,252.6,03-04-2033
RetailCorp,sports,216.3,13-09-2023
RetailCorp,furniture,262.4,12-08-2029
RetailCorp,beauty,223.3,01-09-2020
RetailCorp,clothing,200.4,31-01-2020
RetailCorp,electronics,177,30-03-2024
RetailCorp,online,150,17-02-2015
RetailCorp,beauty,144.8,27-11-2021
RetailCorp,online,201.5,10-04-2031
RetailCorp,beauty,169.6,25-12-2019
RetailCorp,sports,136.2,30-01-2026
RetailCorp,stationery,206.4,11-08-2023
RetailCorp,electronics,277.7,10-04-2027
RetailCorp,food,220.2,09-01-2020
RetailCorp,online,199.7,24-01-2033
RetailCorp,sports,220.5,02-09-2025
RetailCorp,food,181.4,06-12-2026
RetailCorp,clothing,249.2,28-09-2019
RetailCorp,toys,153.2,08-08-2031
RetailCorp,stationery,151.2,23-08-2022
RetailCorp,electronics,190.7,17-04-2032
RetailCorp,electronics,240.8,26-12-2021
RetailCorp,toys,255.2,17-04-2028
RetailCorp,beauty,172.8,23-11-2026
RetailCorp,electronics,271.4,15-10-2020
RetailCorp,beauty,202.4,11-05-2018
RetailCorp,beauty,154.2,11-04-2028
RetailCorp,stationery,147.2,19-06-2026
RetailCorp,electronics,232.3,13-03-2032
RetailCorp,food,192.3,20-03-2024
RetailCorp,stationery,200.1,22-06-2015
RetailCorp,electronics,181.4,29-01-2020
RetailCorp,clothing,199.9,25-12-2032
RetailCorp,beauty,187.2,04-05-2017
RetailCorp,toys,168.7,29-10-2017
RetailCorp,food,140.6,13-11-2024
RetailCorp,food,208.9,24-03-2025
RetailCorp,food,129.8,14-08-2028
RetailCorp,sports,185.8,21-02-2018
RetailCorp,food,229.3,09-05-2024
RetailCorp,toys,205.1,23-03-2024
RetailCorp,furniture,178.9,15-11-2021
RetailCorp,stationery,245,09-01-2033
RetailCorp,clothing,239.2,02-06-2032
RetailCorp,furniture,192.5,18-01-2026
RetailCorp,clothing,184,10-04-2025
RetailCorp,electronics,131.3,09-09-2026
RetailCorp,clothing,340.2,27-07-2026
RetailCorp,clothing,205.6,03-06-2015
RetailCorp,stationery,133.1,14-04-2029
RetailCorp,furniture,114.1,30-12-2017
RetailCorp,toys,181.2,01-12-2030
RetailCorp,sports,262.8,12-12-2023
RetailCorp,online,208,28-11-2020
RetailCorp,furniture,217,11-08-2016
RetailCorp,online,171.7,02-03-2029
RetailCorp,toys,343.6,02-09-2016
RetailCorp,food,197.5,02-01-2033
RetailCorp,furniture,291.7,10-01-2029
RetailCorp,electronics,252.4,12-06-2016
RetailCorp,clothing,218,25-05-2032
RetailCorp,beauty,214.6,21-07-2033
RetailCorp,furniture,195.4,04-11-2029
RetailCorp,sports,145.4,25-07-2030
RetailCorp,electronics,144,02-09-2031
RetailCorp,beauty,250.9,17-04-2019
RetailCorp,food,80.9,31-03-2033
RetailCorp,electronics,112.8,01-08-2033
RetailCorp,food,209.5,29-05-2022
RetailCorp,food,198.7,13-03-2019
RetailCorp,toys,207.7,21-03-2018
RetailCorp,food,167.8,15-03-2019
RetailCorp,toys,239.5,25-05-2019
RetailCorp,stationery,228,15-04-2016
RetailCorp,sports,146.5,07-06-2023
RetailCorp,online,190.3,01-03-2017
RetailCorp,food,138.8,10-08-2022
RetailCorp,beauty,249.7,23-02-2032
RetailCorp,beauty,195,10-09-2026
RetailCorp,toys,257,07-10-2023
RetailCorp,sports,159,08-11-2022
RetailCorp,toys,268.1,17-03-2030
RetailCorp,sports,231.2,24-01-2027
RetailCorp,toys,166.6,23-03-2028
RetailCorp,clothing,164.6,13-03-2025
RetailCorp,food,215.8,19-11-2019
RetailCorp,food,251.9,12-01-2029
RetailCorp,toys,120.9,26-10-2025
RetailCorp,online,234.6,09-11-2025
RetailCorp,food,221.8,29-01-2020
RetailCorp,beauty,152.4,30-06-2019
RetailCorp,stationery,187.2,10-08-2019
RetailCorp,clothing,178.2,22-03-2021
RetailCorp,stationery,210.2,11-11-2027
RetailCorp,online,198.4,04-06-2029
RetailCorp,furniture,194.7,22-09-2025
RetailCorp,stationery,236.9,28-04-2023
RetailCorp,electronics,202.8,27-01-2020
RetailCorp,electronics,167.2,06-01-2018
RetailCorp,furniture,203.2,15-02-2027
RetailCorp,clothing,121.8,09-10-2021
RetailCorp,toys,194.2,03-12-2027
RetailCorp,toys,234.2,02-07-2022
RetailCorp,beauty,100.5,20-03-2032
RetailCorp,sports,236.8,01-08-2027
RetailCorp,food,174.7,24-11-2025
RetailCorp,toys,210.4,11-04-2020
RetailCorp,clothing,251.7,29-03-2021
RetailCorp,food,123.7,23-08-2016
RetailCorp,clothing,163.6,08-02-2025
RetailCorp,toys,162.4,14-01-2027
RetailCorp,furniture,225.1,03-11-2028
RetailCorp,stationery,343,16-06-2017
RetailCorp,stationery,180.4,08-03-2020
RetailCorp,online,180,25-05-2021
RetailCorp,food,240.9,30-08-2024
RetailCorp,stationery,341.2,24-07-2027
RetailCorp,furniture,177.3,25-09-2022
RetailCorp,furniture,150.4,05-01-2031
RetailCorp,beauty,182.9,08-04-2027
RetailCorp,beauty,196.1,14-06-2017
RetailCorp,beauty,159.6,09-09-2018
RetailCorp,electronics,221.5,10-02-2031
RetailCorp,online,117.4,12-09-2015
RetailCorp,beauty,217.5,26-11-2023
RetailCorp,beauty,199.1,06-06-2032
RetailCorp,furniture,194.7,05-04-2023
RetailCorp,food,167.1,06-10-2022
RetailCorp,electronics,187.3,27-04-2026
RetailCorp,furniture,124.7,20-05-2015
RetailCorp,stationery,301.3,25-10-2016
RetailCorp,food,165.6,02-11-2026
RetailCorp,beauty,117.6,02-11-2032
RetailCorp,toys,225.1,01-01-2018
RetailCorp,furniture,170.9,10-08-2015
RetailCorp,sports,206,08-04-2029
RetailCorp,clothing,185.9,27-09-2033
RetailCorp,toys,300.1,16-04-2022
RetailCorp,online,215.7,02-07-2033
RetailCorp,food,131.8,23-04-2015
RetailCorp,furniture,200.1,30-08-2027
RetailCorp,electronics,215.4,07-10-2029
RetailCorp,food,172.4,06-11-2023
RetailCorp,toys,117,07-06-2028
RetailCorp,food,182.6,17-08-2022
RetailCorp,electronics,241.7,01-03-2033
RetailCorp,stationery,209.9,15-07-2016
RetailCorp,stationery,157.6,10-04-2030
RetailCorp,online,154.7,23-08-2021
RetailCorp,electronics,166,08-02-2031
RetailCorp,furniture,220,06-03-2017
RetailCorp,furniture,194.5,25-12-2033
RetailCorp,beauty,181.2,07-12-2022
RetailCorp,online,192.6,28-04-2033
RetailCorp,toys,85.7,17-12-2024
RetailCorp,electronics,206,22-07-2032
RetailCorp,sports,196.8,28-07-2021
RetailCorp,stationery,161,22-04-2021
RetailCorp,electronics,179.2,24-03-2026
RetailCorp,electronics,230.8,20-06-2032
RetailCorp,beauty,201.6,02-05-2028
RetailCorp,sports,263.2,25-04-2026
RetailCorp,online,192.8,05-09-2022
RetailCorp,food,196.2,21-06-2029
RetailCorp,food,229,06-06-2017
RetailCorp,clothing,171.6,05-05-2015
RetailCorp,beauty,169.1,14-09-2031
RetailCorp,sports,269.5,02-04-2027
RetailCorp,stationery,209.6,31-08-2033
RetailCorp,online,146.8,03-03-2015
RetailCorp,furniture,151,12-12-2018
RetailCorp,online,164.2,15-10-2019
RetailCorp,food,228.1,20-04-2016
RetailCorp,electronics,131.7,01-06-2016
RetailCorp,sports,199.8,11-03-2015
RetailCorp,toys,243,15-06-2025
RetailCorp,furniture,141,27-06-2020
RetailCorp,online,222.7,15-02-2025
RetailCorp,clothing,305.1,16-07-2017
RetailCorp,online,187,29-07-2027
RetailCorp,stationery,172.5,23-07-2026
RetailCorp,beauty,178,04-11-2033
RetailCorp,food,187.4,18-07-2021
RetailCorp,electronics,206.9,16-02-2033
RetailCorp,furniture,243.5,17-11-2017
RetailCorp,food,145.5,11-01-2026
RetailCorp,sports,245.4,24-03-2030
RetailCorp,sports,256.1,10-01-2027
RetailCorp,sports,195,26-12-2025
RetailCorp,clothing,219.3,06-10-2025
RetailCorp,clothing,280.9,23-01-2019
RetailCorp,furniture,114.7,24-08-2022
RetailCorp,online,180.3,24-04-2019
RetailCorp,sports,157.8,24-12-2032
RetailCorp,online,90,07-04-2033
RetailCorp,stationery,198,24-02-2023
RetailCorp,beauty,119.2,13-03-2023
RetailCorp,beauty,115.6,22-10-2032
RetailCorp,food,174.1,26-06-2020
RetailCorp,clothing,287.7,08-08-2018
RetailCorp,furniture,175.3,13-04-2020
RetailCorp,stationery,140.9,21-11-2028
RetailCorp,sports,168.8,15-05-2015
RetailCorp,food,205.2,24-08-2022
RetailCorp,electronics,154.7,29-12-2025
RetailCorp,online,276.2,23-12-2029
RetailCorp,clothing,179.4,11-08-2015
RetailCorp,electronics,244.1,22-08-2027
RetailCorp,furniture,175.8,05-05-2017
RetailCorp,toys,193.2,31-10-2015
RetailCorp,furniture,259.2,15-12-2019
RetailCorp,online,118.4,13-10-2019
RetailCorp,electronics,169.8,11-03-2023
RetailCorp,online,87.1,03-09-2017
RetailCorp,sports,214.6,26-07-2033
RetailCorp,stationery,153.6,23-07-2027
RetailCorp,clothing,187.6,10-07-2022
RetailCorp,beauty,181.7,21-12-2028
RetailCorp,online,209,13-07-2027
RetailCorp,furniture,182.3,20-10-2017
RetailCorp,online,123.6,23-07-2027
RetailCorp,toys,218.8,29-10-2021
RetailCorp,toys,245,08-11-2028
RetailCorp,food,260.5,13-10-2020
RetailCorp,beauty,166.1,13-01-2024
RetailCorp,food,223.2,28-05-2028
RetailCorp,stationery,215.9,22-05-2031
RetailCorp,stationery,245.7,06-10-2027
RetailCorp,food,189.2,18-07-2017
RetailCorp,toys,160.1,07-05-2033
RetailCorp,stationery,199.5,26-04-2028
RetailCorp,beauty,153.9,21-09-2025
RetailCorp,electronics,237,19-02-2031
RetailCorp,furniture,200.7,22-02-2025
RetailCorp,stationery,161.3,08-08-2019
RetailCorp,food,133.6,29-07-2029
RetailCorp,stationery,139.5,25-05-2025
RetailCorp,toys,221.3,27-05-2026
RetailCorp,food,266.7,31-07-2031
RetailCorp,clothing,160.5,19-06-2028
RetailCorp,beauty,145.6,02-03-2023
RetailCorp,food,286.5,01-09-2031
RetailCorp,online,213.9,05-09-2016
RetailCorp,furniture,155.4,20-09-2017
RetailCorp,food,319.1,05-08-2027
RetailCorp,stationery,160.7,04-09-2022
RetailCorp,food,131.6,19-03-2025
RetailCorp,beauty,315.4,02-11-2031
RetailCorp,furniture,115.7,24-05-2024
RetailCorp,stationery,142.9,19-04-2031
RetailCorp,online,196.9,25-02-2027
RetailCorp,sports,256.6,02-01-2022
RetailCorp,toys,210,12-05-2031
RetailCorp,sports,113.5,08-10-2023
RetailCorp,sports,234,04-03-2023
RetailCorp,beauty,222.5,18-06-2028
RetailCorp,clothing,266.6,08-03-2029
RetailCorp,clothing,121.7,26-09-2024
RetailCorp,beauty,222.5,21-02-2018
RetailCorp,sports,118.6,20-08-2030
RetailCorp,toys,180.9,26-07-2019
RetailCorp,sports,187.4,16-12-2027
RetailCorp,sports,43.4,03-02-2028
RetailCorp,electronics,92.5,11-10-2026
RetailCorp,clothing,257.6,29-08-2033
RetailCorp,beauty,175.3,09-01-2029
RetailCorp,food,178.3,13-01-2017
RetailCorp,stationery,210.6,26-02-2022
RetailCorp,furniture,259.2,21-10-2016
RetailCorp,beauty,218.6,14-12-2032
RetailCorp,furniture,200.4,17-05-2028
RetailCorp,electronics,198.3,19-01-2033
RetailCorp,toys,91.2,19-04-2023
RetailCorp,sports,164.1,08-12-2015
RetailCorp,clothing,245.7,14-03-2015
RetailCorp,stationery,173.3,19-04-2024
RetailCorp,furniture,121.4,07-09-2033
RetailCorp,clothing,211.1,31-08-2017
RetailCorp,online,194.1,15-05-2028
RetailCorp,toys,188.6,19-05-2025
RetailCorp,electronics,158.5,12-01-2021
RetailCorp,furniture,260,18-11-2029
RetailCorp,furniture,167.8,14-12-2030
RetailCorp,electronics,226.6,25-02-2031
RetailCorp,food,144.5,11-03-2026
RetailCorp,electronics,247,04-11-2021
RetailCorp,stationery,107.8,18-03-2031
RetailCorp,electronics,244.6,12-02-2026
RetailCorp,toys,206.1,08-03-2029
RetailCorp,food,233.6,29-05-2023
RetailCorp,electronics,238.2,08-10-2031
RetailCorp,beauty,160.5,25-12-2018
RetailCorp,clothing,118.7,31-03-2016
RetailCorp,stationery,215.3,05-08-2019
RetailCorp,online,218.8,26-05-2023
RetailCorp,furniture,221.6,03-07-2033
RetailCorp,stationery,277.9,03-06-2033
RetailCorp,clothing,229.2,24-12-2023
RetailCorp,sports,231.3,20-05-2028
RetailCorp,electronics,197.3,22-03-2026
RetailCorp,food,183.6,06-12-2023
RetailCorp,toys,209.8,02-02-2032
RetailCorp,beauty,153,08-12-2031
RetailCorp,clothing,205.9,04-10-2031
RetailCorp,toys,255,28-09-2030
RetailCorp,clothing,91.3,20-03-2018
RetailCorp,online,271.3,25-03-2025
RetailCorp,furniture,164.5,21-11-2027
RetailCorp,furniture,158.5,07-10-2023
RetailCorp,clothing,198.5,02-04-2020
RetailCorp,clothing,197.1,30-05-2017
RetailCorp,sports,202.1,02-12-2025
RetailCorp,furniture,219.9,13-04-2028
RetailCorp,food,209.9,16-12-2015
RetailCorp,furniture,212.2,03-03-2016
RetailCorp,sports,299,23-11-2032
RetailCorp,stationery,141,29-04-2016
RetailCorp,stationery,177.9,25-12-2022
RetailCorp,beauty,244.9,21-10-2016
RetailCorp,electronics,107.2,16-07-2024
RetailCorp,beauty,199,20-06-2028
RetailCorp,stationery,133.7,09-02-2015
RetailCorp,furniture,173.4,18-09-2025
RetailCorp,stationery,133.2,27-12-2028
RetailCorp,online,191.4,06-07-2016
RetailCorp,food,180.8,26-03-2031
RetailCorp,sports,278.1,10-10-2020
RetailCorp,clothing,164.8,26-09-2031
RetailCorp,toys,118.4,12-05-2020
RetailCorp,beauty,125.2,22-08-2020
RetailCorp,sports,225.6,31-05-2025
RetailCorp,electronics,208.1,14-05-2016
RetailCorp,toys,163.8,06-03-2021
RetailCorp,toys,192.3,28-03-2015
RetailCorp,toys,105,07-04-2022
RetailCorp,online,290.6,10-08-2029
RetailCorp,food,191,09-06-2023
RetailCorp,toys,160.3,06-01-2015
RetailCorp,stationery,266.1,14-03-2027
RetailCorp,food,119.6,05-03-2022
RetailCorp,toys,213.8,21-07-2016
RetailCorp,furniture,261.2,17-08-2029
RetailCorp,furniture,240.2,28-10-2024
RetailCorp,stationery,211.1,16-08-2025
RetailCorp,online,143.9,18-11-2020
RetailCorp,furniture,98.9,21-12-2026
RetailCorp,beauty,191.7,06-10-2023
RetailCorp,beauty,176.9,23-09-2032
RetailCorp,stationery,205,22-05-2016
RetailCorp,online,160.6,22-04-2016
RetailCorp,furniture,253.1,06-11-2019
RetailCorp,food,115.6,23-02-2033
RetailCorp,beauty,241.9,11-11-2029
RetailCorp,clothing,150.8,07-11-2026
RetailCorp,clothing,283.3,17-10-2022
RetailCorp,food,235,08-12-2017
RetailCorp,electronics,282.2,24-08-2022
RetailCorp,clothing,279.6,09-11-2018
RetailCorp,furniture,110,12-10-2026
RetailCorp,furniture,207.6,31-01-2015
RetailCorp,stationery,145.3,12-06-2032
RetailCorp,online,131.1,23-10-2023
RetailCorp,stationery,99.5,14-05-2022
RetailCorp,stationery,87.7,09-07-2019
RetailCorp,beauty,188.8,21-06-2019
RetailCorp,clothing,116.2,03-06-2022
RetailCorp,online,237.5,07-12-2030
RetailCorp,stationery,224.3,26-05-2031
RetailCorp,electronics,161.3,09-09-2031
RetailCorp,food,179.9,26-12-2030
RetailCorp,clothing,181,07-02-2023
RetailCorp,sports,206.4,18-06-2016
RetailCorp,furniture,169.5,13-08-2031
RetailCorp,toys,230.3,11-05-2021
RetailCorp,clothing,174,10-05-2017
RetailCorp,toys,168.5,19-04-2023
RetailCorp,beauty,223.9,31-08-2024
RetailCorp,electronics,213.1,23-11-2025
RetailCorp,online,175.3,21-08-2029
RetailCorp,sports,193.3,06-01-2028
RetailCorp,food,220,01-11-2027
RetailCorp,sports,211.4,10-11-2021
RetailCorp,clothing,208.3,03-11-2023
RetailCorp,furniture,194,13-02-2031
RetailCorp,electronics,258.1,06-01-2027
RetailCorp,beauty,118.1,22-09-2022
RetailCorp,toys,136.5,04-03-2019
RetailCorp,furniture,172.1,05-05-2019
RetailCorp,stationery,298.1,30-06-2027
RetailCorp,clothing,220.6,01-01-2032
RetailCorp,beauty,161.5,11-04-2016
RetailCorp,stationery,151.9,09-08-2027
RetailCorp,clothing,191.2,19-12-2021
RetailCorp,clothing,233.1,11-07-2020
RetailCorp,clothing,215.6,14-06-2029
RetailCorp,online,79.6,11-05-2026
RetailCorp,sports,215.3,08-12-2019
RetailCorp,electronics,220.9,24-05-2024
RetailCorp,electronics,280.1,26-12-2024
RetailCorp,stationery,84.3,31-10-2033
RetailCorp,sports,165.6,02-10-2016
RetailCorp,toys,169.1,30-12-2030
RetailCorp,furniture,227.9,02-11-2027
RetailCorp,toys,238.9,05-02-2028
RetailCorp,toys,273.8,27-04-2017
RetailCorp,furniture,172.3,08-03-2024
RetailCorp,clothing,180.1,17-08-2027
RetailCorp,beauty,104.5,09-07-2015
RetailCorp,toys,159.6,06-09-2018
RetailCorp,sports,229.6,05-09-2032
RetailCorp,stationery,204.7,19-12-2016
RetailCorp,furniture,180.1,26-09-2017
RetailCorp,sports,198.8,01-03-2017
RetailCorp,online,218.9,29-12-2028
RetailCorp,electronics,157.4,19-01-2023
RetailCorp,stationery,201.3,22-09-2030
RetailCorp,electronics,182,16-05-2021
RetailCorp,food,143.5,03-07-2015
RetailCorp,stationery,268.8,19-10-2016
RetailCorp,beauty,177.9,28-08-2018
RetailCorp,furniture,178.5,11-09-2017
RetailCorp,food,290.7,08-03-2025
RetailCorp,electronics,256.5,18-04-2015
RetailCorp,sports,169.1,27-11-2031
RetailCorp,clothing,186.5,31-01-2022
RetailCorp,food,189.4,28-11-2027
RetailCorp,beauty,179,08-04-2029
RetailCorp,sports,187.9,04-03-2020
RetailCorp,sports,192.2,17-07-2026
RetailCorp,toys,187.5,19-08-2029
RetailCorp,electronics,188,03-10-2025
RetailCorp,online,240.8,01-12-2028
RetailCorp,stationery,179,28-02-2016
RetailCorp,furniture,56,10-05-2022
RetailCorp,online,191.9,23-03-2026
RetailCorp,electronics,182.5,22-05-2021
RetailCorp,furniture,173.4,06-11-2024
RetailCorp,electronics,166,26-10-2024
RetailCorp,sports,224.6,22-03-2026
RetailCorp,furniture,259.5,05-03-2027
RetailCorp,food,133.9,25-12-2018
RetailCorp,furniture,193.8,30-06-2033
RetailCorp,food,252.2,17-04-2020
RetailCorp,food,125.7,22-10-2016
RetailCorp,toys,147.7,07-03-2030
RetailCorp,food,215.4,16-04-2027
RetailCorp,sports,244,16-04-2024
RetailCorp,online,138.9,08-01-2031
RetailCorp,sports,281.9,08-03-2020
RetailCorp,online,144.6,16-07-2029
RetailCorp,beauty,232.1,13-03-2020
RetailCorp,beauty,138,01-02-2019
RetailCorp,toys,212,28-07-2032
RetailCorp,beauty,247.7,01-08-2029
RetailCorp,clothing,196.5,27-03-2017
RetailCorp,beauty,223.7,16-03-2033
RetailCorp,furniture,263.4,21-07-2019
RetailCorp,stationery,197.9,15-12-2030
RetailCorp,electronics,103.7,28-12-2016
RetailCorp,furniture,211.8,21-08-2022
RetailCorp,beauty,174.7,13-06-2032
RetailCorp,online,172.1,28-11-2017
RetailCorp,beauty,202.9,05-11-2024
RetailCorp,furniture,208.4,18-01-2024
RetailCorp,electronics,153.7,11-11-2032
RetailCorp,toys,152.9,21-02-2030
RetailCorp,online,252.3,12-09-2020
RetailCorp,stationery,137.4,24-01-2033
RetailCorp,toys,190.5,18-07-2032
RetailCorp,stationery,302.3,21-02-2027
RetailCorp,stationery,272.5,30-09-2033
RetailCorp,sports,179.6,29-12-2026
RetailCorp,food,177.5,17-07-2016
RetailCorp,electronics,213.6,21-09-2027
RetailCorp,stationery,126.6,14-02-2033
RetailCorp,toys,182.3,01-12-2017
RetailCorp,online,129.4,06-09-2033
RetailCorp,clothing,258.9,25-02-2029
RetailCorp,food,181.4,04-10-2018
RetailCorp,beauty,141.9,02-07-2021
RetailCorp,clothing,175.6,17-12-2026
RetailCorp,clothing,246.6,22-10-2031
RetailCorp,clothing,163.3,24-12-2029
RetailCorp,toys,257.4,02-10-2019
RetailCorp,online,211.1,14-04-2016
RetailCorp,stationery,230.5,18-03-2027
RetailCorp,toys,194.7,24-10-2017
RetailCorp,clothing,201.9,16-05-2021
RetailCorp,stationery,150.7,11-08-2018
RetailCorp,furniture,299.4,18-03-2019
RetailCorp,stationery,160.2,31-10-2023
RetailCorp,stationery,222.3,13-06-2026
RetailCorp,sports,225.1,14-09-2020
RetailCorp,stationery,165.2,16-02-2022
RetailCorp,food,154.1,05-09-2028
RetailCorp,beauty,137.8,12-05-2027
RetailCorp,online,232,09-11-2029
RetailCorp,furniture,220.1,05-06-2028
RetailCorp,clothing,151.2,27-02-2018
RetailCorp,food,211.6,02-05-2019
RetailCorp,clothing,312.2,06-03-2024
RetailCorp,electronics,158.8,15-01-2029
RetailCorp,sports,122.3,31-03-2033
RetailCorp,clothing,164.6,29-12-2025
RetailCorp,clothing,213.6,10-10-2019
RetailCorp,furniture,156.3,10-12-2025
RetailCorp,online,224.4,10-05-2024
RetailCorp,clothing,214.2,19-02-2018
RetailCorp,toys,214.1,02-01-2029
RetailCorp,clothing,212.1,29-08-2030
RetailCorp,sports,320.2,16-01-2019
RetailCorp,beauty,289.7,08-10-2030
RetailCorp,clothing,255.2,13-12-2019
RetailCorp,clothing,206.8,04-09-2018
RetailCorp,toys,202.8,06-02-2021
RetailCorp,furniture,225,10-03-2027
RetailCorp,online,214.3,01-01-2030
RetailCorp,sports,189.5,17-04-2017
RetailCorp,furniture,295.9,07-04-2022
RetailCorp,furniture,212,13-09-2027
RetailCorp,stationery,272.2,27-06-2033
RetailCorp,stationery,176.1,13-07-2031
RetailCorp,clothing,269.4,04-11-2015
RetailCorp,electronics,252.5,23-11-2031
RetailCorp,electronics,243.1,26-08-2024
RetailCorp,electronics,215.7,20-01-2017
RetailCorp,online,161,10-10-2027
RetailCorp,furniture,172.9,11-07-2031
RetailCorp,food,264.9,22-10-2029
RetailCorp,toys,264,30-06-2029
RetailCorp,food,235.1,23-04-2027
RetailCorp,sports,161.4,13-11-2015
RetailCorp,food,243.1,03-03-2021
RetailCorp,furniture,281.1,02-02-2032
RetailCorp,online,134.3,15-10-2021
RetailCorp,electronics,200.7,03-03-2023
RetailCorp,online,166.1,07-02-2020
RetailCorp,furniture,258.5,13-12-2020
RetailCorp,beauty,203.9,19-10-2015
RetailCorp,beauty,150.1,27-07-2030
RetailCorp,stationery,265.9,30-09-2029
RetailCorp,furniture,198.5,30-03-2023
RetailCorp,sports,223.4,25-08-2017
RetailCorp,electronics,179.4,19-07-2029
RetailCorp,furniture,83.2,29-01-2030
RetailCorp,furniture,187,08-08-2015
RetailCorp,online,82.3,25-01-2020
RetailCorp,toys,144.5,12-08-2029
RetailCorp,toys,195,12-04-2033
RetailCorp,furniture,238,24-12-2019
RetailCorp,electronics,223.7,05-05-2033
RetailCorp,food,244.8,11-11-2028
RetailCorp,food,88.2,17-08-2023
RetailCorp,clothing,257,24-11-2024
RetailCorp,clothing,191.7,04-11-2030
RetailCorp,food,202.5,11-12-2019
RetailCorp,online,171.3,07-04-2021
